Customer_Id,Product_Id,Transaction Type,Category,Amount (In Dollars),Purchase_Date,Payment Mode,Merchant Name,Location,Transaction Status,Tax Amount,Discount Applied,Transaction Approval Status,Customer Segment
4365,256,Hotel Booking,Electronics,37009,03/20/2025,Credit Card,Netflix,"East Kaylachester, Central African Republic",Pending,<function <lambda> at 0x7ebcdf849f10>,<function <lambda> at 0x7ebcdf849fb0>,Approved,Corporate
4366,294,Subscription Payment,Electronics,34685,03/20/2025,Crypto,Netflix,"Coopertown, Cayman Islands",Failed,<function <lambda> at 0x7ebcdf84a0f0>,<function <lambda> at 0x7ebcdf84a050>,Approved,Corporate
4366,200,Loan Repayment,Mortgage Payment,48423,03/20/2025,Credit Card,Netflix,"Coopertown, Cayman Islands",Approved,<function <lambda> at 0x7ebcdf84a190>,<function <lambda> at 0x7ebcdf84a230>,Approved,Corporate
4367,208,Stock Investment,Luxury Resorts,29906,03/20/2025,Debit Card,Wells Fargo,"North Keith, Isle of Man",Approved,<function <lambda> at 0x7ebcdf84a370>,<function <lambda> at 0x7ebcdf84a2d0>,Pending,Corporate
4367,289,Hotel Booking,Mortgage Payment,35409,03/20/2025,Debit Card,Amazon,"North Keith, Isle of Man",Failed,<function <lambda> at 0x7ebcdf84a410>,<function <lambda> at 0x7ebcdf84a4b0>,Approved,Corporate
4368,233,Healthcare Payment,Electronics,21408,03/20/2025,Debit Card,Walmart,"North Maurice, Christmas Island",Pending,<function <lambda> at 0x7ebcdf84a5f0>,<function <lambda> at 0x7ebcdf84a550>,Pending,Corporate
4368,289,Subscription Payment,Medical Bills,49213,03/20/2025,Crypto,Walmart,"North Maurice, Christmas Island",Pending,<function <lambda> at 0x7ebcdf84a690>,<function <lambda> at 0x7ebcdf84a730>,Approved,Corporate
4369,297,Online Purchase,Electronics,12494,03/20/2025,Credit Card,Mayo Clinic,"East Claudia, Thailand",Completed,<function <lambda> at 0x7ebcdf84a870>,<function <lambda> at 0x7ebcdf84a7d0>,Pending,Individual
4369,216,Online Purchase,Electronics,36585,03/20/2025,Crypto,Mayo Clinic,"East Claudia, Thailand",Failed,<function <lambda> at 0x7ebcdf84a910>,<function <lambda> at 0x7ebcdf84a9b0>,Pending,Individual
4370,244,Hotel Booking,Luxury Resorts,23970,03/20/2025,Credit Card,E-Trade,"East Natalie, Bahamas",Pending,<function <lambda> at 0x7ebcdf84aaf0>,<function <lambda> at 0x7ebcdf84aa50>,Approved,Corporate
4370,299,Subscription Payment,Electronics,10870,03/20/2025,Debit Card,Marriott Hotels,"East Natalie, Bahamas",Failed,<function <lambda> at 0x7ebcdf84ab90>,<function <lambda> at 0x7ebcdf84ac30>,Pending,Corporate
4371,293,Loan Repayment,Electronics,27748,03/20/2025,Bank Transfer,Netflix,"Lake Jason, Turkey",Failed,<function <lambda> at 0x7ebcdf84ad70>,<function <lambda> at 0x7ebcdf84acd0>,Pending,Enterprise
4371,254,Hotel Booking,Supermarket,19916,03/20/2025,Crypto,Amazon,"Lake Jason, Turkey",Pending,<function <lambda> at 0x7ebcdf84ae10>,<function <lambda> at 0x7ebcdf84aeb0>,Approved,Enterprise
4372,281,Loan Repayment,Streaming Services,30636,03/20/2025,Debit Card,Wells Fargo,"Lake Danielhaven, Morocco",Approved,<function <lambda> at 0x7ebcdf84aff0>,<function <lambda> at 0x7ebcdf84af50>,Pending,Enterprise
4372,279,Healthcare Payment,Luxury Resorts,39594,03/20/2025,Credit Card,Marriott Hotels,"Lake Danielhaven, Morocco",Completed,<function <lambda> at 0x7ebcdf84b090>,<function <lambda> at 0x7ebcdf84b130>,Pending,Enterprise
4373,223,Online Purchase,Electronics,9580,03/20/2025,Credit Card,Mayo Clinic,"Ashleystad, Mongolia",Failed,<function <lambda> at 0x7ebcdf84b270>,<function <lambda> at 0x7ebcdf84b1d0>,Approved,Small Business
4373,203,Grocery Shopping,Streaming Services,30603,03/20/2025,Crypto,Walmart,"Ashleystad, Mongolia",Failed,<function <lambda> at 0x7ebcdf84b310>,<function <lambda> at 0x7ebcdf84b3b0>,Approved,Small Business
4374,290,Grocery Shopping,Supermarket,47950,03/20/2025,Credit Card,Walmart,"West Keith, Algeria",Pending,<function <lambda> at 0x7ebcdf84b4f0>,<function <lambda> at 0x7ebcdf84b450>,Pending,Corporate
4374,222,Online Purchase,Medical Bills,20598,03/20/2025,Debit Card,Wells Fargo,"West Keith, Algeria",Failed,<function <lambda> at 0x7ebcdf84b590>,<function <lambda> at 0x7ebcdf84b630>,Pending,Corporate
4375,201,Healthcare Payment,Mutual Funds,15106,03/20/2025,Crypto,Netflix,"Everettmouth, Tonga",Failed,<function <lambda> at 0x7ebcdf84b770>,<function <lambda> at 0x7ebcdf84b6d0>,Pending,Enterprise
4375,219,Healthcare Payment,Mutual Funds,5946,03/20/2025,Credit Card,Mayo Clinic,"Everettmouth, Tonga",Failed,<function <lambda> at 0x7ebcdf84b810>,<function <lambda> at 0x7ebcdf84b8b0>,Pending,Enterprise
4376,282,Online Purchase,Medical Bills,42088,03/20/2025,Bank Transfer,Marriott Hotels,"Burnsborough, Russian Federation",Pending,<function <lambda> at 0x7ebcdf84b9f0>,<function <lambda> at 0x7ebcdf84b950>,Approved,Corporate
4376,251,Healthcare Payment,Streaming Services,45470,03/20/2025,PayPal,Marriott Hotels,"Burnsborough, Russian Federation",Approved,<function <lambda> at 0x7ebcdf84ba90>,<function <lambda> at 0x7ebcdf84bb30>,Pending,Corporate
4377,212,Stock Investment,Streaming Services,38188,03/20/2025,PayPal,Amazon,"Lake Shane, Hungary",Pending,<function <lambda> at 0x7ebcdf84bc70>,<function <lambda> at 0x7ebcdf84bbd0>,Pending,Corporate
4377,293,Loan Repayment,Mortgage Payment,47255,03/20/2025,Credit Card,Walmart,"Lake Shane, Hungary",Pending,<function <lambda> at 0x7ebcdf84bd10>,<function <lambda> at 0x7ebcdf84bdb0>,Pending,Corporate
4378,285,Healthcare Payment,Medical Bills,48920,03/20/2025,PayPal,Walmart,"New Ericchester, Greenland",Pending,<function <lambda> at 0x7ebcdf84bef0>,<function <lambda> at 0x7ebcdf84be50>,Pending,Small Business
4378,236,Healthcare Payment,Medical Bills,45939,03/20/2025,PayPal,Walmart,"New Ericchester, Greenland",Approved,<function <lambda> at 0x7ebcdf84bf90>,<function <lambda> at 0x7ebcdf84c030>,Approved,Small Business
4379,254,Hotel Booking,Medical Bills,13458,03/20/2025,Debit Card,Netflix,"Lake Michaelside, Trinidad and Tobago",Pending,<function <lambda> at 0x7ebcdf84c170>,<function <lambda> at 0x7ebcdf84c0d0>,Approved,Enterprise
4379,226,Healthcare Payment,Streaming Services,39977,03/20/2025,Bank Transfer,Mayo Clinic,"Lake Michaelside, Trinidad and Tobago",Completed,<function <lambda> at 0x7ebcdf84c210>,<function <lambda> at 0x7ebcdf84c2b0>,Approved,Enterprise
4380,287,Stock Investment,Electronics,27079,03/20/2025,Credit Card,Marriott Hotels,"Jenniferview, Cook Islands",Completed,<function <lambda> at 0x7ebcdf84c3f0>,<function <lambda> at 0x7ebcdf84c350>,Approved,Small Business
4380,236,Subscription Payment,Supermarket,30699,03/20/2025,Credit Card,Wells Fargo,"Jenniferview, Cook Islands",Completed,<function <lambda> at 0x7ebcdf84c490>,<function <lambda> at 0x7ebcdf84c530>,Pending,Small Business
4381,280,Loan Repayment,Electronics,11329,03/20/2025,Credit Card,Marriott Hotels,"North Christina, Madagascar",Completed,<function <lambda> at 0x7ebcdf84c670>,<function <lambda> at 0x7ebcdf84c5d0>,Pending,Corporate
4381,276,Online Purchase,Luxury Resorts,1441,03/20/2025,Credit Card,E-Trade,"North Christina, Madagascar",Completed,<function <lambda> at 0x7ebcdf84c710>,<function <lambda> at 0x7ebcdf84c7b0>,Approved,Corporate
4382,274,Loan Repayment,Mutual Funds,43438,03/20/2025,Bank Transfer,Netflix,"New Jose, Czech Republic",Pending,<function <lambda> at 0x7ebcdf84c8f0>,<function <lambda> at 0x7ebcdf84c850>,Pending,Enterprise
4382,240,Healthcare Payment,Mutual Funds,48834,03/20/2025,Credit Card,Wells Fargo,"New Jose, Czech Republic",Completed,<function <lambda> at 0x7ebcdf84c990>,<function <lambda> at 0x7ebcdf84ca30>,Pending,Enterprise
4383,235,Hotel Booking,Electronics,5014,03/20/2025,Crypto,Netflix,"Lake Thomasville, Aruba",Pending,<function <lambda> at 0x7ebcdf84cb70>,<function <lambda> at 0x7ebcdf84cad0>,Approved,Enterprise
4383,209,Grocery Shopping,Mutual Funds,36062,03/20/2025,PayPal,Mayo Clinic,"Lake Thomasville, Aruba",Approved,<function <lambda> at 0x7ebcdf84cc10>,<function <lambda> at 0x7ebcdf84ccb0>,Pending,Enterprise
4384,206,Online Purchase,Supermarket,30258,03/20/2025,PayPal,Amazon,"West Aaron, Swaziland",Completed,<function <lambda> at 0x7ebcdf84cdf0>,<function <lambda> at 0x7ebcdf84cd50>,Approved,Corporate
4384,285,Grocery Shopping,Medical Bills,29384,03/20/2025,Bank Transfer,Walmart,"West Aaron, Swaziland",Completed,<function <lambda> at 0x7ebcdf84ce90>,<function <lambda> at 0x7ebcdf84cf30>,Pending,Corporate
4385,299,Grocery Shopping,Streaming Services,35073,03/20/2025,Credit Card,Netflix,"East Tashamouth, Canada",Failed,<function <lambda> at 0x7ebcdf84d070>,<function <lambda> at 0x7ebcdf84cfd0>,Approved,Corporate
4385,204,Loan Repayment,Mutual Funds,28414,03/20/2025,Debit Card,Walmart,"East Tashamouth, Canada",Pending,<function <lambda> at 0x7ebcdf84d110>,<function <lambda> at 0x7ebcdf84d1b0>,Pending,Corporate
4386,227,Healthcare Payment,Luxury Resorts,15281,03/20/2025,Debit Card,Mayo Clinic,"Lake Rebecca, Tanzania",Pending,<function <lambda> at 0x7ebcdf84d2f0>,<function <lambda> at 0x7ebcdf84d250>,Pending,Corporate
4386,280,Subscription Payment,Mortgage Payment,36549,03/20/2025,Bank Transfer,Amazon,"Lake Rebecca, Tanzania",Failed,<function <lambda> at 0x7ebcdf84d390>,<function <lambda> at 0x7ebcdf84d430>,Approved,Corporate
4387,283,Loan Repayment,Supermarket,37353,03/20/2025,Credit Card,Walmart,"Lake Daniellestad, Vietnam",Completed,<function <lambda> at 0x7ebcdf84d570>,<function <lambda> at 0x7ebcdf84d4d0>,Approved,Enterprise
4387,250,Hotel Booking,Mortgage Payment,34009,03/20/2025,Crypto,Marriott Hotels,"Lake Daniellestad, Vietnam",Approved,<function <lambda> at 0x7ebcdf84d610>,<function <lambda> at 0x7ebcdf84d6b0>,Approved,Enterprise
4388,254,Hotel Booking,Supermarket,35935,03/20/2025,Bank Transfer,Netflix,"Port Jody, Australia",Approved,<function <lambda> at 0x7ebcdf84d7f0>,<function <lambda> at 0x7ebcdf84d750>,Approved,Corporate
4388,244,Hotel Booking,Supermarket,46318,03/20/2025,Credit Card,Amazon,"Port Jody, Australia",Completed,<function <lambda> at 0x7ebcdf84d890>,<function <lambda> at 0x7ebcdf84d930>,Approved,Corporate
4389,253,Grocery Shopping,Streaming Services,49746,03/20/2025,PayPal,Wells Fargo,"South Amy, Korea",Pending,<function <lambda> at 0x7ebcdf84da70>,<function <lambda> at 0x7ebcdf84d9d0>,Approved,Small Business
4389,249,Healthcare Payment,Medical Bills,402,03/20/2025,Credit Card,E-Trade,"South Amy, Korea",Pending,<function <lambda> at 0x7ebcdf84db10>,<function <lambda> at 0x7ebcdf84dbb0>,Pending,Small Business
4390,237,Hotel Booking,Luxury Resorts,38597,03/20/2025,Crypto,Amazon,"West Matthewfort, United Arab Emirates",Approved,<function <lambda> at 0x7ebcdf84dcf0>,<function <lambda> at 0x7ebcdf84dc50>,Approved,Individual
4390,246,Hotel Booking,Electronics,31692,03/20/2025,PayPal,Amazon,"West Matthewfort, United Arab Emirates",Approved,<function <lambda> at 0x7ebcdf84dd90>,<function <lambda> at 0x7ebcdf84de30>,Pending,Individual
4391,260,Hotel Booking,Electronics,40524,03/20/2025,Crypto,Marriott Hotels,"South Kristinafurt, Cambodia",Approved,<function <lambda> at 0x7ebcdf84df70>,<function <lambda> at 0x7ebcdf84ded0>,Approved,Small Business
4391,263,Stock Investment,Mortgage Payment,15193,03/20/2025,Debit Card,Netflix,"South Kristinafurt, Cambodia",Pending,<function <lambda> at 0x7ebcdf85b010>,<function <lambda> at 0x7ebcdf85b0b0>,Approved,Small Business
4392,251,Stock Investment,Supermarket,9442,03/20/2025,Bank Transfer,Amazon,"West Alicia, Bouvet Island (Bouvetoya)",Completed,<function <lambda> at 0x7ebcdf85b1f0>,<function <lambda> at 0x7ebcdf85b150>,Pending,Enterprise
4392,224,Healthcare Payment,Medical Bills,39119,03/20/2025,Credit Card,Wells Fargo,"West Alicia, Bouvet Island (Bouvetoya)",Pending,<function <lambda> at 0x7ebcdf85b290>,<function <lambda> at 0x7ebcdf85b330>,Pending,Enterprise
4393,206,Loan Repayment,Streaming Services,7590,03/20/2025,Credit Card,Amazon,"West Mindy, American Samoa",Approved,<function <lambda> at 0x7ebcdf85b470>,<function <lambda> at 0x7ebcdf85b3d0>,Approved,Individual
4393,292,Grocery Shopping,Luxury Resorts,34735,03/20/2025,Debit Card,Marriott Hotels,"West Mindy, American Samoa",Failed,<function <lambda> at 0x7ebcdf85b510>,<function <lambda> at 0x7ebcdf85b5b0>,Approved,Individual
4394,238,Loan Repayment,Mutual Funds,271,03/20/2025,Bank Transfer,Marriott Hotels,"Frederickchester, French Southern Territories",Completed,<function <lambda> at 0x7ebcdf85b6f0>,<function <lambda> at 0x7ebcdf85b650>,Pending,Enterprise
4394,286,Loan Repayment,Medical Bills,20661,03/20/2025,Credit Card,Marriott Hotels,"Frederickchester, French Southern Territories",Approved,<function <lambda> at 0x7ebcdf85b790>,<function <lambda> at 0x7ebcdf85b830>,Approved,Enterprise
4395,238,Loan Repayment,Supermarket,5748,03/20/2025,Bank Transfer,Netflix,"New Jodichester, Niger",Completed,<function <lambda> at 0x7ebcdf85b970>,<function <lambda> at 0x7ebcdf85b8d0>,Pending,Corporate
4395,270,Hotel Booking,Medical Bills,48945,03/20/2025,Crypto,E-Trade,"New Jodichester, Niger",Pending,<function <lambda> at 0x7ebcdf85ba10>,<function <lambda> at 0x7ebcdf85bab0>,Approved,Corporate
4396,203,Hotel Booking,Mortgage Payment,2922,03/20/2025,Crypto,Netflix,"Edwardstown, Reunion",Pending,<function <lambda> at 0x7ebcdf85bbf0>,<function <lambda> at 0x7ebcdf85bb50>,Approved,Individual
4396,293,Stock Investment,Electronics,29131,03/20/2025,Crypto,E-Trade,"Edwardstown, Reunion",Failed,<function <lambda> at 0x7ebcdf85bc90>,<function <lambda> at 0x7ebcdf85bd30>,Approved,Individual
4397,246,Loan Repayment,Luxury Resorts,27927,03/20/2025,Crypto,Mayo Clinic,"Lake Kelly, Canada",Approved,<function <lambda> at 0x7ebcdf85be70>,<function <lambda> at 0x7ebcdf85bdd0>,Pending,Enterprise
4397,273,Healthcare Payment,Supermarket,25878,03/20/2025,Bank Transfer,Netflix,"Lake Kelly, Canada",Pending,<function <lambda> at 0x7ebcdf85bf10>,<function <lambda> at 0x7ebcdf85bfb0>,Pending,Enterprise
4398,273,Online Purchase,Streaming Services,28046,03/20/2025,Crypto,Amazon,"Lake Travisfort, Hungary",Completed,<function <lambda> at 0x7ebcdf85c0f0>,<function <lambda> at 0x7ebcdf85c050>,Pending,Small Business
4398,239,Subscription Payment,Electronics,47234,03/20/2025,PayPal,Netflix,"Lake Travisfort, Hungary",Approved,<function <lambda> at 0x7ebcdf85c190>,<function <lambda> at 0x7ebcdf85c230>,Approved,Small Business
4399,209,Subscription Payment,Mutual Funds,9740,03/20/2025,Crypto,Netflix,"Davidside, Congo",Failed,<function <lambda> at 0x7ebcdf85c370>,<function <lambda> at 0x7ebcdf85c2d0>,Approved,Individual
4399,236,Online Purchase,Streaming Services,23355,03/20/2025,Bank Transfer,Mayo Clinic,"Davidside, Congo",Failed,<function <lambda> at 0x7ebcdf85c410>,<function <lambda> at 0x7ebcdf85c4b0>,Pending,Individual
4400,238,Healthcare Payment,Streaming Services,6031,03/20/2025,Bank Transfer,Amazon,"New Lindsay, Saint Pierre and Miquelon",Completed,<function <lambda> at 0x7ebcdf85c5f0>,<function <lambda> at 0x7ebcdf85c550>,Approved,Individual
4400,230,Hotel Booking,Streaming Services,24635,03/20/2025,Bank Transfer,E-Trade,"New Lindsay, Saint Pierre and Miquelon",Pending,<function <lambda> at 0x7ebcdf85c690>,<function <lambda> at 0x7ebcdf85c730>,Pending,Individual
4401,266,Loan Repayment,Streaming Services,14866,03/20/2025,Crypto,Amazon,"North Kimberly, Montenegro",Failed,<function <lambda> at 0x7ebcdf85c870>,<function <lambda> at 0x7ebcdf85c7d0>,Approved,Individual
4401,272,Stock Investment,Electronics,21162,03/20/2025,PayPal,Marriott Hotels,"North Kimberly, Montenegro",Failed,<function <lambda> at 0x7ebcdf85c910>,<function <lambda> at 0x7ebcdf85c9b0>,Approved,Individual
4402,291,Subscription Payment,Mortgage Payment,25609,03/20/2025,Bank Transfer,E-Trade,"North Davidland, Trinidad and Tobago",Pending,<function <lambda> at 0x7ebcdf85caf0>,<function <lambda> at 0x7ebcdf85ca50>,Approved,Corporate
4402,215,Healthcare Payment,Medical Bills,40411,03/20/2025,Credit Card,Wells Fargo,"North Davidland, Trinidad and Tobago",Pending,<function <lambda> at 0x7ebcdf85cb90>,<function <lambda> at 0x7ebcdf85cc30>,Approved,Corporate
4403,222,Hotel Booking,Streaming Services,11707,03/20/2025,Debit Card,E-Trade,"Jenniferchester, Papua New Guinea",Completed,<function <lambda> at 0x7ebcdf85cd70>,<function <lambda> at 0x7ebcdf85ccd0>,Pending,Small Business
4403,286,Grocery Shopping,Electronics,11763,03/20/2025,Crypto,Wells Fargo,"Jenniferchester, Papua New Guinea",Approved,<function <lambda> at 0x7ebcdf85ce10>,<function <lambda> at 0x7ebcdf85ceb0>,Pending,Small Business
4404,275,Stock Investment,Luxury Resorts,32024,03/20/2025,Credit Card,Mayo Clinic,"Port Bradleyland, Lao People's Democratic Republic",Pending,<function <lambda> at 0x7ebcdf85cff0>,<function <lambda> at 0x7ebcdf85cf50>,Pending,Enterprise
4404,243,Subscription Payment,Streaming Services,26845,03/20/2025,PayPal,Netflix,"Port Bradleyland, Lao People's Democratic Republic",Completed,<function <lambda> at 0x7ebcdf85d090>,<function <lambda> at 0x7ebcdf85d130>,Approved,Enterprise
4405,205,Grocery Shopping,Mortgage Payment,41575,03/20/2025,Debit Card,Amazon,"Cunninghamhaven, South Georgia and the South Sandwich Islands",Completed,<function <lambda> at 0x7ebcdf85d270>,<function <lambda> at 0x7ebcdf85d1d0>,Pending,Small Business
4405,233,Stock Investment,Mortgage Payment,34374,03/20/2025,PayPal,Walmart,"Cunninghamhaven, South Georgia and the South Sandwich Islands",Failed,<function <lambda> at 0x7ebcdf85d310>,<function <lambda> at 0x7ebcdf85d3b0>,Approved,Small Business
4406,250,Grocery Shopping,Supermarket,33721,03/20/2025,Credit Card,Mayo Clinic,"New Christopher, Thailand",Failed,<function <lambda> at 0x7ebcdf85d4f0>,<function <lambda> at 0x7ebcdf85d450>,Approved,Individual
4406,282,Loan Repayment,Mortgage Payment,4939,03/20/2025,Bank Transfer,Wells Fargo,"New Christopher, Thailand",Completed,<function <lambda> at 0x7ebcdf85d590>,<function <lambda> at 0x7ebcdf85d630>,Pending,Individual
4407,201,Loan Repayment,Electronics,23590,03/20/2025,Credit Card,Marriott Hotels,"South Angelaton, Chad",Completed,<function <lambda> at 0x7ebcdf85d770>,<function <lambda> at 0x7ebcdf85d6d0>,Pending,Enterprise
4407,258,Healthcare Payment,Mortgage Payment,1274,03/20/2025,Bank Transfer,E-Trade,"South Angelaton, Chad",Approved,<function <lambda> at 0x7ebcdf85d810>,<function <lambda> at 0x7ebcdf85d8b0>,Pending,Enterprise
4408,236,Stock Investment,Mortgage Payment,17672,03/20/2025,Debit Card,Amazon,"Hurstmouth, Russian Federation",Completed,<function <lambda> at 0x7ebcdf85d9f0>,<function <lambda> at 0x7ebcdf85d950>,Approved,Corporate
4408,225,Online Purchase,Mortgage Payment,41555,03/20/2025,Crypto,Netflix,"Hurstmouth, Russian Federation",Pending,<function <lambda> at 0x7ebcdf85da90>,<function <lambda> at 0x7ebcdf85db30>,Approved,Corporate
4409,208,Hotel Booking,Electronics,47215,03/20/2025,PayPal,Netflix,"Jillianmouth, Antigua and Barbuda",Pending,<function <lambda> at 0x7ebcdf85dc70>,<function <lambda> at 0x7ebcdf85dbd0>,Pending,Corporate
4409,223,Loan Repayment,Mortgage Payment,19582,03/20/2025,Bank Transfer,Marriott Hotels,"Jillianmouth, Antigua and Barbuda",Completed,<function <lambda> at 0x7ebcdf85dd10>,<function <lambda> at 0x7ebcdf85ddb0>,Pending,Corporate
4410,215,Grocery Shopping,Luxury Resorts,19410,03/20/2025,Debit Card,E-Trade,"Richardburgh, Antigua and Barbuda",Pending,<function <lambda> at 0x7ebcdf85def0>,<function <lambda> at 0x7ebcdf85de50>,Approved,Small Business
4410,243,Subscription Payment,Mutual Funds,41220,03/20/2025,Crypto,Amazon,"Richardburgh, Antigua and Barbuda",Approved,<function <lambda> at 0x7ebcdf85df90>,<function <lambda> at 0x7ebcdf85e030>,Pending,Small Business
4411,214,Subscription Payment,Luxury Resorts,12351,03/20/2025,Credit Card,E-Trade,"South Elizabethland, Gambia",Completed,<function <lambda> at 0x7ebcdf85e170>,<function <lambda> at 0x7ebcdf85e0d0>,Pending,Corporate
4411,240,Grocery Shopping,Supermarket,21450,03/20/2025,Bank Transfer,Amazon,"South Elizabethland, Gambia",Approved,<function <lambda> at 0x7ebcdf85e210>,<function <lambda> at 0x7ebcdf85e2b0>,Pending,Corporate
4412,284,Online Purchase,Medical Bills,44069,03/20/2025,Bank Transfer,Marriott Hotels,"West Kenneth, Saint Helena",Failed,<function <lambda> at 0x7ebcdf85e3f0>,<function <lambda> at 0x7ebcdf85e350>,Pending,Corporate
